,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime_x,meanRes_x,Observations,gustObs,stormCount,startTime_y,meanRes_y,durationGoodness,paretoGoodness
517,018083,WUDINNA AERO                            ,-33.043,135.4519,86.4,7.041612,8.464705882352941,0.019616784420575,1.5450176503084183,4.557625698890402,1999-07-13 17:30:00,29.99992793333333,303511.0,303511,330,1999-07-13 17:30:00,29.999927933333332,,0.009900990099009901
518,018106,NULLARBOR                               ,-31.4492,130.8976,64.0,8.068025,11.958041958041958,0.0186445318446105,1.4138462699569865,5.706436977451866,1992-04-06 10:00:00,29.99922753333333,366849.0,366849,288,1992-04-06 10:00:00,29.999227533333332,,0.009900990099009901
519,018115,NEPTUNE ISLAND                          ,-35.3365,136.1174,32.0,8.759283,9.81081081081081,0.0127839753961499,1.077553118642657,8.128864289149435,1995-08-15 13:00:00,29.999938116666662,362358.0,362359,298,1995-08-15 13:00:00,29.999938116666666,,0.009900990099009901
520,018116,CLEVE AERODROME                         ,-33.7081,136.5026,175.0,7.49255,9.251655629139073,0.0150544345089681,1.3874085132151588,5.400392043780326,1996-07-16 17:30:00,29.971289416666664,323614.0,323614,314,1996-07-16 17:30:00,29.971289416666664,,0.019801980198019802
521,018120,WHYALLA AERO                            ,-33.0539,137.5206,9.3,6.8054705,10.465437788018432,0.0170145779468765,1.4297595056802246,4.7598707611851045,1992-04-06 10:30:00,29.999944816666662,472131.0,472131,430,1992-04-06 10:30:00,29.999944816666666,,0.009900990099009901
522,018191,COULTA (COLES POINT)                    ,-34.3749,135.3741,28.0,7.9129443,8.447154471544716,0.0194112492448522,1.52133001379407,5.201333205232566,1992-04-06 10:30:00,29.9999319,349439.0,349440,314,1992-04-06 10:30:00,29.9999319,,0.009900990099009901
523,018192,NORTH SHIELDS (PORT LINCOLN AWS)        ,-34.5993,135.8784,8.5,6.7399406,7.889763779527559,0.0104880623245119,1.3068510119918522,5.157390231528985,1992-04-06 10:30:00,29.999944816666662,463102.0,463102,309,1992-04-06 10:30:00,29.999944816666666,,0.009900990099009901
524,018195,MINNIPA PIRSA                           ,-32.8427,135.1515,165.0,7.5427666,7.919354838709677,0.0114852165634848,1.4952031586181076,5.044643283134899,1996-07-19 04:30:00,29.96374408333333,328996.0,328996,141,1996-07-19 04:30:00,29.96374408333333,,0.009900990099009901
525,018200,THEVENARD WIND                          ,-32.1803,133.6343,8.5,8.405201,7.74074074074074,0.0183902992125244,1.3408946222184832,6.268353097237214,2002-07-12 12:00:00,29.999893633333333,269258.0,269259,166,2002-07-12 12:00:00,29.999893633333333,,0.009900990099009901
526,018201,PORT AUGUSTA AERO                       ,-32.5073,137.7169,14.0,6.0209565,5.555555555555555,0.0051877847808681,1.17167604967021,5.138755305240369,2001-07-02 17:30:00,29.9999214,301610.0,301610,17,2001-07-02 17:30:00,29.9999214,,0.45544554455445546
527,018207,CEDUNA (THEVENARD NTC AWS)              ,-32.149,133.6416,5.0,8.236557,10.431818181818182,0.0448298476837387,1.7267910444609875,4.769863170912467,2021-06-04 14:00:00,29.99907555,32425.0,32425,157,2021-06-04 14:00:00,29.99907555,,0.019801980198019802
528,018217,CUMMINS AERO                            ,-34.2524,135.7135,60.1,6.980287,6.9640718562874255,0.0232310431725728,1.576691592943949,4.4271733966750935,2007-05-25 08:30:00,29.99989223333333,235504.0,235504,328,2007-05-25 08:30:00,29.999892233333334,,0.009900990099009901
529,018229,CULTANA (DEFENCE)                       ,-32.6845,137.3689,171.0,7.730015,7.966666666666667,0.0124654726243553,1.3640825654507631,5.6668232530858536,2017-12-06 14:30:00,29.99903948333333,93646.0,93646,126,2017-12-06 14:30:00,29.999039483333334,,0.009900990099009901
530,018230,COFFIN BAY (POINT AVOID)                ,-34.675,135.3362,35.0,8.706226,9.964788732394366,0.0287909520540429,1.5834438882047457,5.498285359986942,2017-06-13 08:30:00,29.99970633333333,100264.0,100264,305,2017-06-13 08:30:00,29.999706333333332,,0.009900990099009901
531,020062,YUNTA AIRSTRIP                          ,-32.5707,139.5645,300.0,6.627433,8.637254901960784,0.0214862395434175,1.635567012950311,4.052070487302311,1998-07-05 09:30:00,29.9999309,310408.0,310408,406,1998-07-05 09:30:00,29.9999309,,0.0297029702970297
532,021131,CLARE HIGH SCHOOL                       ,-33.8226,138.5933,395.0,7.7164545,10.490473263675476,0.1135346688984673,2.631163415297395,2.932715794487525,1993-10-02 21:30:00,29.996464666666668,341775.0,341775,2837,1993-10-02 21:30:00,29.996464666666668,,0.009900990099009901
533,021133,SNOWTOWN (RAYVILLE PARK)                ,-33.7676,138.2182,109.1,5.9311748,6.818181818181818,0.0043138220310825,1.247939504085915,4.752774261634482,1998-10-10 09:30:00,29.99993015,349456.0,349456,88,1998-10-10 09:30:00,29.99993015,,0.019801980198019802
534,021139,PORT PIRIE AERODROME AWS                ,-33.2371,137.9971,12.0,5.8863773,4.0,0.002517378566729,1.1523825955512137,5.108006106061612,2015-01-22 11:00:00,29.99937525,142139.0,142139,8,2015-01-22 11:00:00,29.99937525,,0.2079207920792079
535,022031,MINLATON AERO                           ,-34.748,137.5276,32.0,7.4820786,8.170212765957446,0.0074339183121654,1.2216382601474445,6.124626901700878,2001-03-29 14:30:00,29.99992233333333,333438.0,333438,124,2001-03-29 14:30:00,29.999922333333334,,0.009900990099009901
536,022046,EDITHBURGH                              ,-35.1121,137.7395,6.0,7.637971,6.854166666666667,0.014306534624434,1.4038274651450602,5.440818842782931,1993-01-20 10:30:00,29.999830133333333,444059.0,444059,345,1993-01-20 10:30:00,29.999830133333333,,0.009900990099009901
537,022049,STENHOUSE BAY                           ,-35.2795,136.9392,42.0,7.8783484,8.072164948453608,0.0175740452802997,1.3571957649077184,5.804872483565837,1996-06-25 19:30:00,29.870462966666665,339098.0,339098,239,1996-06-25 19:30:00,29.870462966666665,,0.009900990099009901
538,022050,KADINA AWS                              ,-33.9703,137.6628,41.1,6.9595814,7.73170731707317,0.005123561823995,1.2918349622499907,5.387361062747952,2005-07-19 18:30:00,29.99990346666667,295783.0,295783,96,2005-07-19 18:30:00,29.99990346666667,,0.019801980198019802
539,022053,MOONTA (WARBURTO POINT)                 ,-34.0041,137.528,1.0,7.919856,8.873239436619718,0.008584104549594,1.285088041467746,6.162889868951399,2003-07-14 16:00:00,29.999913316666667,337498.0,337498,182,2003-07-14 16:00:00,29.999913316666667,,0.009900990099009901
540,022803,CAPE WILLOUGHBY                         ,-35.8426,138.1327,55.0,7.846968,8.560344827586206,0.012801313191841,1.1274357070446888,6.960013883673882,1995-06-26 14:30:00,29.9963678,334711.0,334712,241,1995-06-26 14:30:00,29.996367799999998,,0.009900990099009901
541,022823,CAPE BORDA                              ,-35.7549,136.5959,158.0,8.361429,9.66279069767442,0.0214339468900894,1.3927475630044144,6.003549700306341,2002-09-09 16:30:00,29.99991686666667,332742.0,332742,664,2002-09-09 16:30:00,29.99991686666667,,0.039603960396039604
542,022841,KINGSCOTE AERO                          ,-35.7114,137.5231,6.2,6.6237054,7.478927203065134,0.0236861006388133,1.5759962505368652,4.202868747218849,1994-05-24 00:30:00,29.78361411666667,457500.0,457500,590,1994-05-24 00:30:00,29.78361411666667,,0.009900990099009901
543,022843,PARNDANA CFS AWS                        ,-35.7916,137.2496,165.0,7.8238273,8.843434343434344,0.0286102115550409,1.7583394759727675,4.449554465223351,2011-09-09 14:30:00,29.999852316666665,202175.0,202175,765,2011-09-09 14:30:00,29.999852316666665,,0.009900990099009901
544,023000,ADELAIDE (WEST TERRACE / NGAYIRDAPIRA)  ,-34.9257,138.5832,29.3,4.7036448,7.2,0.0070814103967355,1.5205248976360328,3.0934348788469164,2017-05-08 12:30:00,29.9997112,103759.0,103759,13,2017-05-08 12:30:00,29.9997112,,0.2871287128712871
545,023013,PARAFIELD AIRPORT                       ,-34.7977,138.6281,9.5,5.23368,7.428571428571429,0.0048015274799897,1.252432172488304,4.17881294204155,1992-04-06 10:30:00,29.98665313333333,444372.0,444374,43,1992-04-06 10:30:00,29.986653133333334,,0.009900990099009901
546,023034,ADELAIDE AIRPORT                        ,-34.9524,138.5196,2.0,5.6294746,8.030303030303031,0.0048764085957445,1.2274308087442194,4.586388576682441,1985-01-30 00:00:00,29.938614366666663,426246.0,426247,82,1985-01-30 00:00:00,29.938614366666666,,0.009900990099009901
547,023046,ADELAIDE AIRPORT OLD SITE               ,-34.9566,138.5356,6.0,5.2303467,,,,,,,,,,,,,
548,023052,OUTER HARBOUR (BLACK POLE)              ,-34.7343,138.4653,6.3,7.1756344,8.46,0.0078869979000333,1.3046908788612948,5.499873188672867,2001-12-28 16:00:00,29.99991921666667,350540.0,350540,144,2001-12-28 16:00:00,29.99991921666667,,0.009900990099009901
549,023083,EDINBURGH RAAF                          ,-34.7111,138.6222,16.5,5.537941,6.566666666666666,0.0034458314407803,1.2444149239273274,4.45023671166396,1992-04-06 10:30:00,29.98665313333333,436675.0,436675,75,1992-04-06 10:30:00,29.986653133333334,,0.009900990099009901
550,023090,ADELAIDE (KENT TOWN)                    ,-34.9211,138.6216,48.0,4.9347153,6.753424657534247,0.013529342120633,1.6910113711261352,2.918203481807341,1993-10-07 12:30:00,29.9995533,405843.0,405843,235,1993-10-07 12:30:00,29.9995533,,0.009900990099009901
551,023109,ADELAIDE AIRPORT (ANEMOMETER SOUTH WEST),-34.9573,138.5152,3.0,5.7327433,8.16326530612245,0.0125553905090654,1.601933715346788,3.578639495706974,2011-10-11 13:30:00,29.99955358333333,201086.0,201086,119,2011-10-11 13:30:00,29.999553583333334,,0.019801980198019802
552,023122,ROSEWORTHY AWS                          ,-34.5106,138.6763,65.0,6.5599585,7.415584415584416,0.0070576309637114,1.4134330298408284,4.641152654176701,1997-08-11 10:30:00,29.999933316666667,361493.0,361496,167,1997-08-11 10:30:00,29.999933316666667,,0.019801980198019802
553,023123,ADELAIDE AIRPORT (ANEMOMETER NORTHEAST) ,-34.9382,138.5435,5.0,4.97509,8.545454545454545,0.0055589038199537,1.4237487170589624,3.494359620658701,2011-10-20 12:30:00,29.999552616666666,199951.0,199951,37,2011-10-20 12:30:00,29.999552616666666,,0.009900990099009901
554,023124,ADELAIDE AIRPORT (ANEMOMETER NORTHWEST) ,-34.9435,138.5232,2.0,5.444234,11.125,0.0058020748348138,1.3532663483932987,4.023032051903127,2009-08-23 19:30:00,29.999874466666665,202491.0,202491,24,2009-08-23 19:30:00,29.999874466666665,,0.009900990099009901
555,023373,NURIOOTPA PIRSA                         ,-34.4761,139.0056,275.0,7.282921,9.976344086021506,0.0396716406078793,1.849583365981099,3.937600743689197,1996-09-03 09:30:00,29.999935666666666,337072.0,337072,886,1996-09-03 09:30:00,29.999935666666666,,0.009900990099009901
556,023842,MOUNT LOFTY                             ,-34.9784,138.7088,685.0,9.25294,8.898376695574827,0.1077306233818198,2.0122407662358786,4.59832656865716,1993-03-01 10:30:00,29.99982951666667,498911.0,498911,8221,1993-03-01 10:30:00,29.99982951666667,,0.009900990099009901
557,023849,GOOLWA (HINDMARSH ISLAND MARINA)        ,-35.5147,138.7989,3.0,6.9932194,0.0,0.003174338499458,1.1455907376897974,6.104465709728856,2003-01-28 10:00:00,29.897610916666668,208.0,208,0,2003-01-28 10:00:00,29.897610916666668,,
558,023875,PARAWA (SECOND VALLEY FOREST AWS)       ,-35.5695,138.2864,341.0,7.6294303,8.66472303206997,0.0337523443040383,1.6779807167208074,4.546792593032103,1994-03-08 10:30:00,29.99982355,392059.0,392059,783,1994-03-08 10:30:00,29.99982355,,0.009900990099009901
559,023878,MOUNT CRAWFORD AWS                      ,-34.7253,138.9278,525.0,8.107694,9.182108626198085,0.0181195109113656,1.3901634542840289,5.832187320990865,1994-10-07 10:00:00,29.999939966666663,385258.0,385258,676,1994-10-07 10:00:00,29.999939966666666,,0.009900990099009901
560,023885,NOARLUNGA                               ,-35.1586,138.5057,55.0,6.789034,7.929411764705883,0.0219812252985782,1.56618074436351,4.334770373217394,2000-09-04 13:30:00,29.999924266666667,357135.0,357135,406,2000-09-04 13:30:00,29.999924266666667,,0.009900990099009901
561,023886,SELLICKS HILL (MOUNT TERRIBLE RADAR)    ,-35.3294,138.5019,385.7,9.093616,12.542936288088642,0.0697987811975925,1.7708247777317874,5.135242993137474,1998-03-16 10:30:00,29.999795233333334,236379.0,236379,2013,1998-03-16 10:30:00,29.999795233333334,,0.009900990099009901
562,023887,KUITPO FOREST RESERVE                   ,-35.1712,138.6783,365.0,7.7959957,9.25635593220339,0.0285571998137106,1.6941755737539557,4.601645681271333,1998-10-10 09:30:00,29.99993015,363211.0,363211,973,1998-10-10 09:30:00,29.99993015,,0.009900990099009901
563,023894,HINDMARSH ISLAND AWS                    ,-35.5194,138.8177,11.0,7.1058564,7.578947368421052,0.006765367253472,1.2037946848029408,5.902880705751609,2003-02-03 12:30:00,29.99974565,291002.0,291002,92,2003-02-03 12:30:00,29.99974565,,0.04950495049504951
564,024024,LOXTON RESEARCH CENTRE                  ,-34.439,140.5978,30.1,6.1853004,7.766666666666667,0.0229613083951207,1.8436088382205709,3.3549960392678453,1996-12-22 10:30:00,29.9998048,330393.0,330393,414,1996-12-22 10:30:00,29.9998048,,0.009900990099009901
565,024048,RENMARK AERO                            ,-34.1983,140.6766,31.5,6.4385605,7.094827586206897,0.0178537724826383,1.6212296658218428,3.9714055457873534,1995-06-26 12:30:00,29.999938416666662,356538.0,356538,273,1995-06-26 12:30:00,29.999938416666666,,0.009900990099009901
566,024580,STRATHALBYN RACECOURSE                  ,-35.2836,138.8934,58.0,6.433199,7.430656934306569,0.0090346196996056,1.462028871919999,4.400185969231001,1996-05-14 09:30:00,29.999936400000003,346729.0,346729,266,1996-05-14 09:30:00,29.999936400000003,,0.019801980198019802
567,024584,MURRAY BRIDGE (PALLAMANA AERODROME)     ,-35.065,139.2273,45.0,6.1888323,6.25,0.008013896491422,1.358563770053587,4.555422733506214,2006-03-02 11:30:00,29.99969995,292023.0,292023,134,2006-03-02 11:30:00,29.99969995,,0.0297029702970297
568,025557,KEITH (MUNKORA)                         ,-36.1058,140.3273,27.0,7.2506366,8.414925373134329,0.0261571024838007,1.8444077747039207,3.931146179846337,2001-07-04 10:30:00,29.999921383333334,292580.0,292580,682,2001-07-04 10:30:00,29.999921383333334,,0.009900990099009901
569,025562,LAMEROO (AUSTIN PLAINS)                 ,-35.3778,140.5378,110.1,7.3393073,7.278260869565218,0.0092760159571956,1.4978960365218803,4.899744127261941,2004-06-28 17:30:00,29.9999089,268298.0,268298,252,2004-06-28 17:30:00,29.999908899999998,,0.019801980198019802
570,026021,MOUNT GAMBIER AERO                      ,-37.7473,140.7739,63.0,7.405189,9.13986013986014,0.0308580448114298,1.6576281064407976,4.467340417642391,1992-04-06 10:00:00,29.998565466666665,463261.0,463266,1159,1992-04-06 10:00:00,29.998565466666665,,0.0297029702970297
571,026091,COONAWARRA                              ,-37.2906,140.8254,57.0,7.557906,7.521739130434782,0.0328744819950036,1.877127387719544,4.02631499612805,1997-08-13 09:30:00,29.9999333,375085.0,375085,1013,1997-08-13 09:30:00,29.999933300000002,,0.009900990099009901
572,026095,CAPE JAFFA (THE LIMESTONE)              ,-36.9655,139.7164,17.0,8.554711,8.10344827586207,0.0265091977901625,1.4257076545868983,6.000326444439729,1992-04-06 10:30:00,29.999944816666662,453871.0,453871,702,1992-04-06 10:30:00,29.999944816666666,,0.009900990099009901
573,026099,NARACOORTE AERODROME                    ,-36.9813,140.727,49.7,7.5468345,6.844827586206897,0.0244283601717718,1.617352114630893,4.666166631601968,1998-06-17 09:30:00,29.999931033333333,359773.0,359773,492,1998-06-17 09:30:00,29.999931033333333,,0.009900990099009901
574,026100,PADTHAWAY SOUTH                         ,-36.6539,140.5212,37.0,7.533033,8.601522842639595,0.0500174198691321,2.0358996138321146,3.7001003600346056,2000-06-19 17:30:00,29.999924966666665,283750.0,283750,794,2000-06-19 17:30:00,29.999924966666665,,0.009900990099009901
575,026105,ROBE AIRFIELD                           ,-37.1776,139.8054,3.0,8.015584,9.32986111111111,0.0582440398988671,1.800899190877989,4.4508787791151,2003-07-03 09:30:00,29.99991345,275566.0,275566,1014,2003-07-03 09:30:00,29.99991345,,0.009900990099009901
576,076031,MILDURA AIRPORT                         ,-34.2358,142.0867,50.0,7.036588,7.522540983606557,0.0241245636562548,1.9507464927391327,3.607125896766672,1989-01-16 12:00:00,29.9638527,447823.0,447823,1121,1989-01-16 12:00:00,29.9638527,,0.009900990099009901
577,076064,WALPEUP RESEARCH                        ,-35.1201,142.004,105.0,7.2197957,7.579861111111111,0.0149473080686276,1.7036261832732882,4.237899003181599,1998-11-19 12:00:00,29.99978953333333,400068.0,400068,638,1998-11-19 12:00:00,29.999789533333335,,0.009900990099009901
578,077010,HOPETOUN AIRPORT                        ,-35.7151,142.3569,77.3,7.087376,7.2145328719723185,0.0160171616891399,1.591308088658422,4.453805123105624,2004-06-18 18:00:00,29.99990903333333,327483.0,327483,591,2004-06-18 18:00:00,29.99990903333333,,0.019801980198019802
579,077094,SWAN HILL AERODROME                     ,-35.3766,143.5416,71.0,6.9382935,8.525139664804469,0.0160984923046485,1.6485015163278924,4.2088486958062346,1997-05-01 10:00:00,29.99993403333333,413591.0,413591,727,1997-05-01 10:00:00,29.999934033333332,,0.009900990099009901
580,078015,NHILL AERODROME                         ,-36.3093,141.6486,138.9,7.3155065,7.69964664310954,0.0183899046474778,1.599896978078803,4.572485952856238,2003-06-12 11:30:00,29.9999137,344025.0,344025,606,2003-06-12 11:30:00,29.9999137,,0.009900990099009901
581,078018,KELLALAC (WARRACKNABEAL AIRPORT)        ,-36.3204,142.4161,118.3,7.216289,5.861111111111111,0.0110367221071292,1.439414582867936,5.013349961377038,2016-12-08 15:00:00,29.999190083333332,110452.0,110452,78,2016-12-08 15:00:00,29.999190083333335,,0.009900990099009901
582,078031,NHILL                                   ,-36.3347,141.6367,133.0,7.247029,0.0,0.0031427333457056,1.7817085508020898,4.067460317460321,2003-06-11 14:30:00,29.28571428333333,42.0,42,0,2003-06-11 14:30:00,29.285714283333334,,
583,078072,DONALD                                  ,-36.3611,143.0038,118.0,6.998784,6.2727272727272725,0.0492667514852869,2.6561993805603907,2.6348865662976007,1999-03-07 16:00:00,29.186405166666667,2648.0,2648,21,1999-03-07 16:00:00,29.186405166666667,,0.06930693069306931
584,079028,LONGERENONG                             ,-36.6722,142.2991,133.0,7.2650747,7.004566210045662,0.0197441977967913,1.6915666707983763,4.294879330112661,1997-05-01 10:00:00,29.99993403333333,446034.0,446034,966,1997-05-01 10:00:00,29.999934033333332,,0.009900990099009901
585,079097,KANAGULK                                ,-37.1169,141.8031,188.8,7.6156607,8.10704960835509,0.054224150673782,2.039601997527274,3.7338954740446098,2004-05-22 10:00:00,29.99990938333333,326555.0,326555,1559,2004-05-22 10:00:00,29.999909383333332,,0.009900990099009901
586,079099,EDENHOPE AIRPORT                        ,-37.0222,141.2657,155.0,7.620792,8.006629834254143,0.0457204962655631,2.143339017105572,3.5555700014131224,2005-04-06 15:00:00,29.999905,312563.0,312563,1702,2005-04-06 15:00:00,29.999905000000002,,0.009900990099009901
587,079100,HORSHAM AERODROME                       ,-36.6699,142.1733,133.8,7.1194725,6.682692307692308,0.0076646841687054,1.3947074597530575,5.104634992719305,1997-10-16 14:00:00,29.999597116666667,415621.0,415621,246,1997-10-16 14:00:00,29.999597116666667,,0.009900990099009901
588,079101,PYRENEES (BEN NEVIS)                    ,-37.2281,143.2005,875.0,10.447852,13.363769710304364,0.1477510687940357,2.004272357395028,5.212790615085749,2007-12-19 10:30:00,29.9996647,264373.0,264373,4472,2007-12-19 10:30:00,29.9996647,,0.009900990099009901
589,079103,GRAMPIANS (MOUNT WILLIAM)               ,-37.295,142.6039,1150.0,12.2171545,15.481005739273025,0.2035735663760307,1.6952002449664394,7.206909354304937,2005-12-13 15:30:00,29.9997037,293050.0,293050,5770,2005-12-13 15:30:00,29.9997037,,0.009900990099009901
590,079105,STAWELL AERODROME                       ,-37.072,142.7402,235.4,6.538388,7.466145833333333,0.0315932536597904,1.8899276642034395,3.459596840272149,1996-02-11 12:00:00,29.999811,453236.0,453236,987,1996-02-11 12:00:00,29.999811,,0.009900990099009901
591,080091,KYABRAM                                 ,-36.335,145.0638,105.0,7.160724,9.645027624309392,0.0886208477632338,2.776194697962012,2.5793306817825368,2002-09-04 15:00:00,29.999916916666667,282217.0,282217,2665,2002-09-04 15:00:00,29.999916916666667,,0.009900990099009901
592,080128,CHARLTON                                ,-36.2846,143.3341,131.7,6.930858,8.354237288135593,0.0447463802077522,2.1107038477143383,3.2836715310529,2004-07-15 17:30:00,29.999908666666663,325080.0,325080,1282,2004-07-15 17:30:00,29.999908666666666,,0.009900990099009901
593,081049,TATURA INST SUSTAINABLE AG              ,-36.4379,145.2673,114.0,6.986043,8.284644194756554,0.0338194906645398,1.962816655947684,3.5591928340379835,2006-05-03 17:30:00,29.998888816666668,220702.0,220702,533,2006-05-03 17:30:00,29.998888816666668,,0.009900990099009901
594,081123,BENDIGO AIRPORT                         ,-36.7411,144.3274,209.2,5.8997536,6.560975609756097,0.015968258141943,1.6320349388407698,3.6149676885883455,1994-01-06 17:00:00,29.84344456666667,404348.0,404348,220,1994-01-06 17:00:00,29.84344456666667,,0.019801980198019802
595,081124,YARRAWONGA                              ,-36.0294,146.0305,128.9,6.577539,7.724431818181818,0.0133442871003065,1.8391483746611816,3.57640474132182,2002-07-11 14:00:00,29.99991753333333,359235.0,359235,732,2002-07-11 14:00:00,29.999917533333335,,0.009900990099009901
596,081125,SHEPPARTON AIRPORT                      ,-36.4288,145.3949,113.9,6.377541,7.242268041237113,0.020631469828178,1.7072118079117666,3.735647232323778,1996-09-11 17:00:00,29.7902451,412791.0,412791,482,1996-09-11 17:00:00,29.7902451,,0.009900990099009901
597,082039,RUTHERGLEN RESEARCH                     ,-36.1048,146.5094,175.0,5.584664,8.106930693069307,0.0319908359891824,2.2816249832003224,2.447669493922313,1998-01-14 16:30:00,29.99979658333333,380445.0,380445,1044,1998-01-14 16:30:00,29.99979658333333,,0.009900990099009901
598,082138,WANGARATTA AERO                         ,-36.4205,146.3056,152.6,5.135456,7.005524861878453,0.0099345376643531,1.8341187893767048,2.799958276939237,1996-01-26 14:00:00,29.73585665,404347.0,404347,460,1996-01-26 14:00:00,29.735856650000002,,0.009900990099009901
599,082139,HUNTERS HILL                            ,-36.2137,147.5395,981.0,5.3181443,8.217342342342342,0.0253210850226843,2.491186989305808,2.1347832757121137,1993-04-23 09:00:00,29.999942883333333,446638.0,446638,1800,1993-04-23 09:00:00,29.999942883333333,,0.009900990099009901
600,083024,MOUNT BULLER                            ,-37.145,146.4394,1707.0,9.939928,13.908699966920278,0.1631599889895799,1.8135331622212305,5.48097396941728,1992-10-08 09:30:00,29.9999439,340117.0,340117,5086,1992-10-08 09:30:00,29.9999439,,0.009900990099009901
601,083084,FALLS CREEK                             ,-36.8708,147.2755,1765.0,7.885991,10.201019664967223,0.0484383880780723,1.3677589415361602,5.7656293495984405,1991-09-03 08:00:00,29.9948572,421435.0,421435,2648,1991-09-03 08:00:00,29.994857200000002,,0.009900990099009901
602,083085,MOUNT HOTHAM                            ,-36.9772,147.1342,1849.0,9.82795,14.313235818765609,0.1324386162454156,1.558338337686121,6.306685323880748,1991-09-02 22:30:00,29.995885766666667,387334.0,387334,4491,1991-09-02 22:30:00,29.995885766666667,,0.009900990099009901
603,083090,OMEO                                    ,-37.1017,147.6008,689.8,6.1649613,7.480645161290322,0.026270606659937,1.861143550609108,3.312458803097466,2004-08-12 14:00:00,29.999633216666663,321759.0,321759,707,2004-08-12 14:00:00,29.999633216666666,,0.009900990099009901
604,084016,GABO ISLAND LIGHTHOUSE                  ,-37.5679,149.9158,15.0,9.341113,10.86525974025974,0.0365364509607097,1.2633520474232998,7.393911388014948,2007-08-16 15:00:00,29.99978135,272845.0,272845,1187,2007-08-16 15:00:00,29.99978135,,0.009900990099009901
605,084084,MALLACOOTA                              ,-37.5976,149.7289,22.0,6.4778376,7.869731800766283,0.0120269755968749,1.6954055038541516,3.8208190004308817,1993-11-11 17:00:00,29.999825466666667,450883.0,450883,641,1993-11-11 17:00:00,29.999825466666667,,0.009900990099009901
606,084142,GELANTIPY                               ,-37.22,148.2626,755.0,6.391124,6.93733681462141,0.0174307433239863,1.7272118229638889,3.700254761283614,1992-05-29 09:00:00,29.99994455,450738.0,450738,888,1992-05-29 09:00:00,29.999944550000002,,0.009900990099009901
607,084143,COMBIENBAR AWS                          ,-37.3416,149.0227,640.0,8.180459,12.783009613498136,0.275696744090887,6.055552757054651,1.3509021142606397,1994-07-07 09:00:00,29.9999405,425100.0,425100,8664,1994-07-07 09:00:00,29.999940499999997,,0.009900990099009901
608,084144,MOUNT NOWA NOWA                         ,-37.6924,148.0908,350.0,7.1298523,8.663424124513618,0.0438906142834971,2.325347633481127,3.0661446883312826,1995-10-19 10:00:00,29.99993771666667,434229.0,434229,3081,1995-10-19 10:00:00,29.99993771666667,,0.009900990099009901
609,084145,ORBOST                                  ,-37.6922,148.4667,62.7,5.837239,8.388700564971751,0.0254470200848407,2.398403179084564,2.433802139485458,2000-11-23 15:00:00,29.9997706,378329.0,378329,1736,2000-11-23 15:00:00,29.999770599999998,,0.009900990099009901
610,085072,EAST SALE                               ,-38.1156,147.1323,4.6,6.2333097,7.172185430463577,0.0096038618472718,1.4872415228738411,4.191188619951764,1993-11-22 07:00:00,24.26493943333333,350360.0,350360,749,1993-11-22 07:00:00,24.264939433333332,,0.019801980198019802
611,085096,WILSONS PROMONTORY LIGHTHOUSE           ,-39.1297,146.4246,95.0,9.255765,10.615315315315316,0.0550775661157687,1.0574024362535486,8.753303987114409,2000-09-18 12:00:00,29.99977245,360790.0,360790,2166,2000-09-18 12:00:00,29.999772450000002,,0.019801980198019802
612,085099,POUND CREEK                             ,-38.6297,145.8107,3.0,7.858503,9.987384356602186,0.0555563155136479,1.9398572366865157,4.051072788356742,2007-04-18 08:30:00,29.999892916666667,276707.0,276707,2089,2007-04-18 08:30:00,29.999892916666667,,0.009900990099009901
613,085151,YARRAM AIRPORT                          ,-38.5647,146.7479,17.9,7.0969987,8.620390455531453,0.0279714922816194,1.5853983674891403,4.476476598622113,2007-10-18 11:30:00,29.99988945,270435.0,270435,924,2007-10-18 11:30:00,29.99988945,,0.009900990099009901
614,085279,BAIRNSDALE AIRPORT                      ,-37.8818,147.5669,49.4,6.3268437,7.468164794007491,0.0080457306789656,1.559999700316295,4.055669842291072,1997-05-02 16:30:00,29.99597676666667,382407.0,382407,569,1997-05-02 16:30:00,29.99597676666667,,0.009900990099009901
615,085280,MORWELL (LATROBE VALLEY AIRPORT)        ,-38.2094,146.4746,55.7,6.304288,7.28051948051948,0.0221164106689445,1.64857554112951,3.8240819138576367,1997-05-01 10:00:00,29.99993403333333,405487.0,405487,943,1997-05-01 10:00:00,29.999934033333332,,0.009900990099009901
616,085291,MOUNT BAW BAW                           ,-37.8384,146.2747,1561.0,10.00498,16.417843137254902,0.228456143815231,2.730270403674682,3.664464909341774,1994-01-24 10:00:00,29.98887398333333,401003.0,401003,7614,1994-01-24 10:00:00,29.988873983333335,,0.009900990099009901
617,085296,MOUNT MOORNAPA                          ,-37.7481,147.1428,480.0,6.0984454,7.462878093492208,0.0392106315707744,2.380522846312981,2.561809236547452,1994-01-05 23:00:00,29.999824550000003,434241.0,434241,2342,1994-01-05 23:00:00,29.999824550000003,,0.009900990099009901
618,085301,CORNER INLET (YANAKIE)                  ,-38.8051,146.1936,13.3,8.239087,11.78875171467764,0.0630074287358732,1.7709599648409675,4.652328267362743,2013-01-18 10:00:00,29.999498016666667,176576.0,176576,1252,2013-01-18 10:00:00,29.999498016666667,,0.009900990099009901
